Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week
45,14,2018-11-30,19952,0,37.410025003962645,2.6094062505151348,245.74462492146836,8.37083521005925,2018,11,48
23,17,2018-12-01,34075,0,55.07753082359425,4.442089871575633,178.92665241689986,8.414724601891397,2018,12,48
20,3,2018-12-02,23939,0,67.00649764491885,2.0643264494436404,161.19855576525325,4.000559608127457,2018,12,48
18,4,2018-12-03,20624,0,59.70210739763769,3.804173814251399,245.35521431850032,9.074915084628138,2018,12,49
18,16,2018-12-04,6735,0,93.26928371290171,2.6193053135022453,224.05510211589527,5.341496246419676,2018,12,49
2,16,2018-12-05,29315,0,95.09090531212043,4.028121656466547,239.11424282474297,9.795439685315587,2018,12,49
4,4,2018-12-06,22422,0,28.572197003133244,2.7780609989629594,186.08761513749286,9.432587847376631,2018,12,49
30,19,2018-12-07,44137,0,31.07127025658709,2.468210612528708,198.40622757625053,5.143954294280764,2018,12,49
33,17,2018-12-08,12127,1,48.644392978591846,3.7325996285581566,243.02397060852257,7.818012543779367,2018,12,49
36,13,2018-12-09,40680,0,53.69879055204756,2.6439413392698508,195.95524471087464,5.778107836060515,2018,12,49
18,1,2018-12-10,17606,0,66.88533541289004,3.213867174946039,217.20952939092464,4.617904812146245,2018,12,50
37,12,2018-12-11,37743,0,81.85277998301254,2.3288335557851125,220.47987948098438,9.244013968625666,2018,12,50
19,4,2018-12-12,39010,0,30.861416444939405,3.8114950276079314,233.71138425606574,5.084958833280932,2018,12,50
28,11,2018-12-13,20636,0,84.21117568620323,3.017090512634682,247.51789911113343,6.525805362477869,2018,12,50
40,5,2018-12-14,30348,0,68.80226507802513,2.3514493985931524,183.48993330999508,9.545134756114091,2018,12,50
20,2,2018-12-15,15108,0,98.47075686360013,3.853987616977455,174.74508493236235,4.452126048383525,2018,12,50
33,17,2018-12-16,13098,0,72.09341424660258,2.2584054800793405,157.77059491854197,7.30350697436391,2018,12,50
12,8,2018-12-17,41180,0,77.28732037925741,3.4370510562724155,235.65375235365894,7.432866233923921,2018,12,51
15,6,2018-12-18,23883,0,35.61670931217356,3.5187129242251283,179.2679871900629,8.578400264064864,2018,12,51
41,9,2018-12-19,49400,0,81.5089564287229,4.325876250936743,154.9612795347709,8.96278521855314,2018,12,51
39,13,2018-12-20,12160,0,26.341294214653892,2.3774512463630897,236.52704728191466,6.544862768563238,2018,12,51
2,11,2018-12-21,24929,0,72.52243489505489,3.633365899325674,200.99094278424408,8.462098244187642,2018,12,51
29,16,2018-12-22,22597,0,24.44583270789611,2.9519214534881666,233.83132045496478,9.462635902886554,2018,12,51
41,16,2018-12-23,16123,0,29.218065704767746,3.0020358675657732,205.448195976558,9.317597194335159,2018,12,51
10,2,2018-12-24,33357,0,28.629301945327263,3.2545629548595203,181.3729748764667,7.010914411695389,2018,12,52
2,10,2018-12-25,9960,0,24.198725185804506,2.584461530122513,162.97815917218247,7.642177297079612,2018,12,52
11,12,2018-12-26,38556,0,45.69111335567171,3.152958097381145,193.7161512770448,8.03685317148797,2018,12,52
13,8,2018-12-27,23255,0,99.54819663220289,3.7171154210020876,152.6549042593481,8.914652799498452,2018,12,52
10,11,2018-12-28,18350,0,47.8580294769229,3.142782598871148,210.24594428426963,7.046398539029603,2018,12,52
14,10,2018-12-29,35881,0,80.86207306708398,2.106271068327723,192.76646367129803,4.671400115776421,2018,12,52
18,13,2018-12-30,23409,0,30.585361268568043,2.6445656188621447,164.15236341415368,6.311810422701621,2018,12,52
9,17,2018-12-31,37635,0,56.359286421236376,2.8786505318827738,203.02344908128538,8.321212476527457,2018,12,1
39,7,2019-01-01,7446,0,34.809266845191374,2.886802842224084,230.0910697160822,7.742793671103331,2019,1,1
28,3,2019-01-02,35657,0,35.36777360745632,2.2025172312983043,247.48002861802317,8.52095080890545,2019,1,1
3,13,2019-01-03,26207,0,27.975202925923035,3.1239263790431577,202.7358498084148,6.999722429933993,2019,1,1
20,19,2019-01-04,13752,0,54.563532242234565,3.7298725474714174,162.955096104324,5.046428635271204,2019,1,1
6,7,2019-01-05,18440,1,26.042793659893555,2.1216800451215585,231.07061857445024,4.691245231643094,2019,1,1
27,9,2019-01-06,49864,0,92.78490850845287,3.8773104309330764,219.57885889819704,6.887571634081042,2019,1,1
2,19,2019-01-07,11499,0,55.83202572575635,4.387763007408646,245.39712475543416,5.2343490172923035,2019,1,2
29,13,2019-01-08,26139,0,87.0852913150305,2.0233453909290096,203.52129977839965,9.893601328322555,2019,1,2
38,8,2019-01-09,19767,0,98.35715597644098,2.4842307898303617,185.71039151183479,5.192517831636039,2019,1,2
3,18,2019-01-10,27343,0,74.22233430561917,3.3587194558632305,246.28401204632584,7.400705768137958,2019,1,2
16,2,2019-01-11,32712,0,92.12086057073387,2.545123716375172,203.84445814362067,4.010607605144736,2019,1,2
30,18,2019-01-12,24673,0,30.829401640240192,3.91156507919467,151.59056763082333,5.52187049319377,2019,1,2
40,18,2019-01-13,34488,1,86.39949166899487,2.7803357873986076,197.3669012683701,5.554830923314676,2019,1,2
2,11,2019-01-14,31520,0,41.69738665679807,2.7340632057947953,150.23780309323868,8.427924613696028,2019,1,3
17,1,2019-01-15,49105,1,57.807843107372875,2.0023096894586048,223.77078133229583,6.9737568312667575,2019,1,3
41,14,2019-01-16,20784,0,71.72661192754659,2.6753154704706894,206.59451135586733,4.07255110606469,2019,1,3
12,16,2019-01-17,43079,0,92.2834874028171,2.5441763047671473,160.9801111990397,6.275025633135286,2019,1,3
35,11,2019-01-18,49220,0,92.87950407437935,2.8581024178561893,231.30113072469655,7.868686582432579,2019,1,3
43,1,2019-01-19,25491,0,27.3681901713476,2.3691416325607504,203.64372372142464,7.820241729224452,2019,1,3
1,7,2019-01-20,40268,0,49.16443910568467,3.4866216660562372,161.40603776828308,4.323332285275333,2019,1,3
45,16,2019-01-21,19718,0,83.45401653473733,2.596853858730857,166.00108752588287,9.573477594241119,2019,1,4
15,14,2019-01-22,40597,0,76.25255113857804,4.07937716187044,232.21038518708446,5.481946412484186,2019,1,4
26,15,2019-01-23,37815,0,22.10819560166624,2.71139486684403,185.54868754651838,9.349156684628994,2019,1,4
37,14,2019-01-24,40132,0,55.991152404555976,2.527173998649151,232.1096075848823,5.2804866755660385,2019,1,4
21,11,2019-01-25,31832,0,86.34024760988942,2.141878404848587,156.95033579377923,7.407101705602125,2019,1,4
31,16,2019-01-26,36862,1,79.01475498670182,3.8497667250543595,174.3859062294104,6.436481849475637,2019,1,4
25,19,2019-01-27,17864,0,52.94798338658581,3.2705204375938894,226.4582595725264,7.488095698878463,2019,1,4
23,17,2019-01-28,27842,0,78.81288978774043,2.284457493451207,214.17021209200334,6.987176884999319,2019,1,5
24,6,2019-01-29,13177,0,64.09685673092852,2.553336956543779,180.6824518993254,4.012283865122092,2019,1,5
38,11,2019-01-30,45699,0,93.01031984546292,4.496797680149607,243.60264368996434,6.107994248791549,2019,1,5
28,17,2019-01-31,16844,0,66.9701739520435,4.015071816958948,171.10662354498837,4.067302937978196,2019,1,5
21,9,2019-02-01,13594,0,52.05873430354945,2.8746737144189733,234.977956942763,8.10019920794865,2019,2,5
43,18,2019-02-02,18418,1,89.03364996545875,3.35638707653836,219.57438715617076,9.120974831131184,2019,2,5
18,17,2019-02-03,39854,0,23.989507384531272,3.040042897251483,162.1117075461602,6.308286770259164,2019,2,5
36,12,2019-02-04,28108,1,92.04085149099814,2.090973913502141,205.51156275905007,7.148812225408651,2019,2,6
35,5,2019-02-05,15419,0,75.70774515982282,3.946692523032266,242.99075807319565,4.395024083075554,2019,2,6
45,11,2019-02-06,27539,0,95.24846883392624,3.7924652830580685,211.88960488919508,6.311184452881194,2019,2,6
9,4,2019-02-07,49370,0,40.040389530156666,3.0220057862396943,202.88073983744252,4.833162438587748,2019,2,6
38,4,2019-02-08,48950,0,75.5937091711889,4.114742842201569,186.63231906861415,4.38821103369001,2019,2,6
30,3,2019-02-09,17835,0,84.75706135247957,3.336847737223036,228.87881406902153,5.032198885005274,2019,2,6
44,17,2019-02-10,22533,0,76.16820638287014,2.1630210985295086,241.30592138836417,9.225063661390458,2019,2,6
34,7,2019-02-11,34515,0,36.82669618314121,2.6485157256172034,225.33167881431552,9.893226419973693,2019,2,7
32,4,2019-02-12,40921,0,42.04716544582749,3.1544320902146152,222.52493595439313,9.275284796617608,2019,2,7
3,13,2019-02-13,46968,0,65.33938787621389,2.2586230967769927,169.24903690982836,9.818022830114353,2019,2,7
3,12,2019-02-14,27322,0,55.74004821526156,3.4277029821572627,233.39863419310558,8.384840808912774,2019,2,7
28,1,2019-02-15,15223,0,78.80937507332226,2.301420404208504,154.06958551010655,4.95823299891188,2019,2,7
44,19,2019-02-16,15273,0,50.29413531730563,2.5012704637106213,225.73614765359696,7.379022718467603,2019,2,7
15,18,2019-02-17,38519,0,88.75844174877781,4.234959153345571,171.08700344482213,8.389576417802342,2019,2,7
41,11,2019-02-18,29160,0,54.55363240294002,4.499530970103085,198.72612699844893,7.080776764892787,2019,2,8
23,3,2019-02-19,13849,0,23.20330245718339,3.375633360116717,219.5233947031428,7.3280034046133995,2019,2,8
40,17,2019-02-20,30656,0,21.389126070795655,3.5491215253294124,225.90784130720175,7.517140570087074,2019,2,8
11,12,2019-02-21,15348,1,71.73940688676382,3.9935778673160756,238.80839411941426,6.801078636276702,2019,2,8
32,10,2019-02-22,22924,1,63.244249462546065,3.7403487405102234,178.25921442948587,5.743530798594325,2019,2,8
36,8,2019-02-23,43935,1,63.419571468503094,2.456166361636791,172.43202430285731,7.822150832827768,2019,2,8
33,15,2019-02-24,44132,0,83.20072128227565,3.029178811346111,249.62462073748145,4.321050375365039,2019,2,8
24,5,2019-02-25,6983,0,50.057618771177566,3.3377912972710013,170.75581687824888,5.025563480189392,2019,2,9
39,4,2019-02-26,29890,1,99.63575980759877,2.89927998036677,216.54807467263535,9.551569227921792,2019,2,9
34,19,2019-02-27,19629,0,95.64240804878818,2.4402654243944872,245.27446914155402,6.932897514932862,2019,2,9
28,4,2019-02-28,16273,1,21.036941372625975,3.840283360153432,239.65559869797858,8.930102868171524,2019,2,9
37,15,2019-03-01,36739,0,91.6594214559005,2.4971160126983944,194.3263437427252,8.359244150121198,2019,3,9
7,17,2019-03-02,45416,0,74.44397202960857,2.65121482175451,213.75816711138043,5.924254323905123,2019,3,9
4,12,2019-03-03,12894,0,60.16722694528279,2.716299037821081,202.90962830436294,8.821894378362744,2019,3,9
37,3,2019-03-04,29343,0,66.6197979275234,2.4044480761899187,184.66555831170476,4.547934640319851,2019,3,10
1,10,2019-03-05,48095,0,87.3485890611457,4.123879057488332,164.4422101058053,9.249869526079234,2019,3,10
1,15,2019-03-06,36174,0,96.0829913658419,3.5265407971617404,230.33942306762776,8.083360007982538,2019,3,10
20,10,2019-03-07,49179,0,64.8266899789154,4.086870324980347,159.04416877290697,9.562433901510792,2019,3,10
19,18,2019-03-08,11900,0,34.503315775087195,3.234323283772773,210.96273813564414,9.373062401493431,2019,3,10
29,1,2019-03-09,8800,0,71.18031870578119,3.2989076003018383,209.4369172510656,6.281572213412394,2019,3,10
10,3,2019-03-10,40246,0,26.097517471086455,3.540361575335911,183.4824338565483,9.14099513121621,2019,3,10
18,12,2019-03-11,47735,0,70.81109894678943,2.927298859826755,163.5408557498225,7.37809643211601,2019,3,11
28,1,2019-03-12,47926,0,84.68894420214988,3.2414602370777588,229.96371273305897,4.942685898199956,2019,3,11
35,3,2019-03-13,12054,0,48.26651491887095,3.3672878226692045,196.1924412117322,8.977305180347702,2019,3,11
43,3,2019-03-14,43827,1,25.694753940413896,4.383856090443128,222.52728914779527,9.447518551841615,2019,3,11
31,5,2019-03-15,47727,0,75.3780902730325,4.207270329561325,151.64858020533356,4.507283245954596,2019,3,11
27,19,2019-03-16,49775,0,47.146300013486325,2.323114618686307,157.45031642770232,9.58331706466225,2019,3,11
11,1,2019-03-17,46201,0,39.92773215044413,2.103206166981293,167.58476845276198,7.607589457712738,2019,3,11
38,4,2019-03-18,34373,0,75.13454071545937,3.7008348793954475,161.38380838883126,4.155384492413278,2019,3,12
5,4,2019-03-19,32525,0,97.56691751270358,2.1229966666121936,169.17067709617376,7.250767787622305,2019,3,12
8,17,2019-03-20,43977,1,79.625790194059,2.150877662381645,218.64880682561505,8.780494205700258,2019,3,12
34,14,2019-03-21,12115,0,59.30800324475004,2.398158492110357,154.6997072512188,7.19908868281132,2019,3,12
12,18,2019-03-22,36107,0,68.04085779393185,2.8792677271668348,153.78656121070503,8.243477523747167,2019,3,12
38,1,2019-03-23,35486,0,31.38231269486311,3.0874902796280224,153.16521024835546,9.277496391263478,2019,3,12
1,16,2019-03-24,18068,1,85.05706285462463,3.298445086786092,219.76491246075312,9.218569060932243,2019,3,12
31,3,2019-03-25,23640,0,68.34360084891351,4.480720482430435,203.61354723951894,5.073219507613238,2019,3,13
4,9,2019-03-26,37158,0,97.26643183984139,2.9630818867802167,187.0242411668888,6.56278015057348,2019,3,13
45,4,2019-03-27,41136,1,98.35866946319584,2.606882741299401,217.5607908109531,4.666990395280589,2019,3,13
5,5,2019-03-28,21128,1,48.36693539523225,3.438131021461823,205.36042722481503,7.570586902498268,2019,3,13
30,11,2019-03-29,29942,0,99.08367484101367,2.537877381517512,150.7334840576063,9.728360506873974,2019,3,13
24,9,2019-03-30,7827,0,96.54668224820722,4.351358579479712,233.85497449620487,5.091081837818742,2019,3,13
3,3,2019-03-31,20990,0,71.1865571044109,2.6481357551139233,185.01843831914056,6.421782182712204,2019,3,13
11,6,2019-04-01,40255,0,46.6771542767325,4.474835339133179,189.9561263228985,9.724160799944134,2019,4,14
45,11,2019-04-02,24987,1,80.26721765982153,3.046670475952114,228.22899549601215,8.500709358488013,2019,4,14
4,9,2019-04-03,25901,0,41.69897850849087,4.031715018409379,168.70908157296026,4.427016874423359,2019,4,14
26,15,2019-04-04,21277,0,70.38751173396645,3.620700812614425,151.00718554445575,6.570493399438855,2019,4,14
27,3,2019-04-05,6643,1,21.966529103965122,4.333735436111839,240.88383447299054,9.927314329105931,2019,4,14
43,1,2019-04-06,28729,0,70.28662372353389,3.563567382271712,200.54782555418728,6.719455590890634,2019,4,14
27,19,2019-04-07,26087,0,96.12866277868494,3.4530449486046266,184.95271300997138,7.776408459621733,2019,4,14
42,14,2019-04-08,26818,0,38.811443416497575,3.6321311114212813,231.90455796195405,8.205860206375139,2019,4,15
6,17,2019-04-09,5019,0,82.2543589372622,3.966163830361362,152.62949131952308,7.9835883390920035,2019,4,15
15,14,2019-04-10,38443,1,43.47388399324813,4.24710408047702,170.22908211386823,7.112310754245471,2019,4,15
30,17,2019-04-11,14457,0,76.62797989829131,2.667037250241229,165.5288062474886,4.796774124945969,2019,4,15
42,14,2019-04-12,38922,0,75.99778958988203,2.502217729700276,223.78306842560698,8.250489160483083,2019,4,15
37,12,2019-04-13,14820,1,34.77901933523828,2.085874239164949,181.20867506829663,9.599967236268252,2019,4,15
37,16,2019-04-14,37750,1,67.77023283368159,2.9251980076090005,227.29067455395216,9.650179883632735,2019,4,15
42,1,2019-04-15,47586,0,88.73351624905229,4.115462557095126,154.14764439375952,7.560336437023398,2019,4,16
37,13,2019-04-16,41484,0,50.6026455551649,2.1746435715922163,210.81155778001585,6.953184934866663,2019,4,16
35,6,2019-04-17,43010,0,76.822156107913,3.346300191158379,181.8220724373558,6.003766601950206,2019,4,16
23,17,2019-04-18,42790,0,73.95440281876373,3.736971590577661,168.69199352583058,4.621413932198582,2019,4,16
6,12,2019-04-19,27869,0,40.601120144048295,4.0921325828026465,231.6764992417759,9.298706945698548,2019,4,16
4,19,2019-04-20,39421,0,93.49148478285626,3.458575804938741,191.22501235965672,4.822320523500478,2019,4,16
18,6,2019-04-21,7502,0,65.08096672930184,2.4658000254823818,207.16295972101096,5.727674376708646,2019,4,16
9,7,2019-04-22,21665,0,48.42341254444193,4.41134064554556,153.3083843779542,8.442390824514847,2019,4,17
29,1,2019-04-23,30600,0,33.14867005619494,2.236628776005095,229.162451727843,8.228582101975313,2019,4,17
13,1,2019-04-24,34394,0,57.876668193581516,3.9224990294923954,178.68825455387267,8.08607652419216,2019,4,17
17,5,2019-04-25,19086,0,78.409075032136,2.2163980596082715,219.34061377715352,8.450241972729463,2019,4,17
45,6,2019-04-26,41171,0,69.89122158167903,2.358547769202788,226.04745847860943,7.251864483693436,2019,4,17
32,16,2019-04-27,39003,0,78.16420476422107,4.2455389842373625,161.71162574728433,4.929705856881915,2019,4,17
22,16,2019-04-28,18149,0,83.34086018403073,3.8826866465043994,179.5900563974564,9.990148078174808,2019,4,17
4,14,2019-04-29,35394,0,55.2803813191552,2.9137706780799584,222.3440081989646,9.352837522972047,2019,4,18
5,1,2019-04-30,19396,0,61.61329472194339,3.59681089164051,173.21775474444743,6.58691348237018,2019,4,18
37,13,2019-05-01,28324,0,98.91376892647125,3.143118054276736,234.81739520545472,7.181956658527818,2019,5,18
41,10,2019-05-02,22169,0,97.44411166566924,2.1663444022407843,181.19735308831497,6.361305700922021,2019,5,18
13,10,2019-05-03,49277,1,53.18536998070873,3.8028190408467393,190.2330207566579,7.82786905391913,2019,5,18
34,9,2019-05-04,31243,0,74.8143619365196,3.908139309340384,159.97433472288088,8.386840238520097,2019,5,18
45,13,2019-05-05,36016,0,41.40721426622822,4.2058534653800415,164.76751186093776,5.3893791926566275,2019,5,18
22,3,2019-05-06,8194,0,32.215803650851875,3.3515933665282,177.54216282415646,6.596779201073781,2019,5,19
23,18,2019-05-07,37398,0,81.47209780989868,3.6828448775036398,154.8908828249451,7.841408720453229,2019,5,19
3,2,2019-05-08,9789,0,54.89439755344194,3.0951260459371697,169.30322797461645,9.9281183235118,2019,5,19
42,17,2019-05-09,25159,0,34.16422429200152,2.797273147769566,190.89430266661344,5.949244814802532,2019,5,19
34,19,2019-05-10,48406,0,80.70783388164377,3.0292499879702732,187.9962246867249,8.470002681154202,2019,5,19
32,13,2019-05-11,10350,0,93.21362878352187,4.279380891661219,169.86943798269914,6.080030581286152,2019,5,19
45,13,2019-05-12,38301,0,94.66188003661895,2.4104282126104715,158.0450683853451,4.554038518218152,2019,5,19
21,1,2019-05-13,29977,1,67.70669667700957,2.6212495440513637,181.81478348340576,8.620874920164885,2019,5,20
44,2,2019-05-14,41431,0,58.37129031798988,3.5154769784443305,224.53466075993168,7.89584129785326,2019,5,20
21,1,2019-05-15,5129,0,31.349326892944447,2.2907033039029656,201.00995721762206,7.0860382931368235,2019,5,20
44,5,2019-05-16,39626,0,83.42318434048826,4.229661279131068,244.68039742199278,8.050215332960747,2019,5,20
11,3,2019-05-17,32549,0,95.62585216802317,2.1180909296581563,163.98863277437093,9.275800323754144,2019,5,20
39,7,2019-05-18,17342,0,91.15683308939174,3.8882807331622655,170.73179446537168,8.539063606006465,2019,5,20
4,13,2019-05-19,41417,0,80.14267635501366,2.9343201178732494,178.0299533638997,9.146904537557122,2019,5,20
1,18,2019-05-20,15978,0,20.365509007262084,2.127913934028653,151.30018998130413,5.740113018914712,2019,5,21
28,7,2019-05-21,42628,0,52.62006996858726,4.107319734296843,244.33804784568812,8.80290110377118,2019,5,21
24,1,2019-05-22,47180,0,52.85713373614463,3.601150586701138,194.5363831442968,6.160056082798667,2019,5,21
35,5,2019-05-23,13833,0,91.54945863677855,2.022146772870346,198.16494772311563,4.123911138363564,2019,5,21
13,17,2019-05-24,38491,0,25.252057353523867,2.6688321209615333,165.78574264985883,4.2591054187419966,2019,5,21
34,8,2019-05-25,34473,0,62.49780671055412,2.8801140193125603,237.26976901075665,8.382127376230946,2019,5,21
11,15,2019-05-26,5737,0,30.890752314169376,2.806445372248178,219.26322366430688,5.631455827836987,2019,5,21
36,4,2019-05-27,34429,1,72.98351314127778,3.2458550725741047,193.136098752391,5.845505521300115,2019,5,22
17,2,2019-05-28,6299,1,83.38043905425448,3.3170073946921144,237.79714966460944,7.735468276813281,2019,5,22
35,5,2019-05-29,5339,0,71.3567369577305,2.9918850444828955,240.54577382643157,8.449055559489121,2019,5,22
18,1,2019-05-30,37920,0,83.56681128165008,2.829425846944642,154.94805410380587,7.3533055068016555,2019,5,22
40,5,2019-05-31,47381,0,68.59970381855042,3.2610233207251387,161.9324589712878,8.238233448009282,2019,5,22
22,6,2019-06-01,24435,0,35.187128837990116,2.08403851157165,152.76282993563015,9.646317019068512,2019,6,22
24,2,2019-06-02,38194,0,50.613081480189976,3.6130044000790367,208.1730247098264,9.124959670722987,2019,6,22
19,1,2019-06-03,29509,0,96.5495052957804,3.5149562922591113,171.7943860176236,5.444821906983225,2019,6,23
37,4,2019-06-04,47095,0,43.05399302224053,2.698049499312874,234.4928083532992,9.44074988641842,2019,6,23
39,7,2019-06-05,49289,0,25.028990741068,2.448788617501593,196.59138605175883,5.783585531491274,2019,6,23
21,1,2019-06-06,6373,0,50.78639799164421,2.182462431569837,233.7709746394127,7.963529554487879,2019,6,23
8,1,2019-06-07,12082,0,49.30456950752916,3.4683593782652786,205.5605223462196,9.248297941135569,2019,6,23
28,8,2019-06-08,30532,0,57.62470525859342,3.422250681463005,229.616779718168,7.740676763606128,2019,6,23
5,16,2019-06-09,47661,0,64.824273766497,3.333295225276383,187.18550081972376,8.837176816655228,2019,6,23
17,13,2019-06-10,23866,1,99.39386132056715,4.464045670467877,244.53938405464393,9.564082653284643,2019,6,24
37,18,2019-06-11,12593,0,80.49871537488137,3.3288602775538,216.71587224625114,9.80162239067059,2019,6,24
36,10,2019-06-12,14495,0,22.871261140616824,3.804476824924227,209.54905443979393,6.463797580960094,2019,6,24
19,12,2019-06-13,12837,1,77.01698625652101,2.2822956795839966,185.23566838241914,9.956609239567165,2019,6,24
27,1,2019-06-14,16172,0,85.93853987294067,2.7474269729639085,243.71839789044765,5.630086982707684,2019,6,24
34,10,2019-06-15,23680,0,91.65045911075092,2.6886165373199296,183.77344002276772,6.773119463677247,2019,6,24
11,9,2019-06-16,35346,0,53.9204882321921,3.439938764645021,233.5859435226106,8.564233357260854,2019,6,24
45,3,2019-06-17,48085,0,45.09004544846796,2.8270330708926847,190.4308215928339,9.820921407529099,2019,6,25
12,19,2019-06-18,28412,0,87.14598341785904,3.602666067175125,226.71840015015948,4.317648167469374,2019,6,25
21,9,2019-06-19,27863,0,82.2092327486831,3.7252243480042573,241.18779155807331,9.673850180232277,2019,6,25
11,10,2019-06-20,35804,0,62.88339599726606,2.0842245929435097,196.56071169607483,9.992052985358615,2019,6,25
39,19,2019-06-21,15934,0,29.430622753212177,3.599394281098613,202.61352122400984,9.457476647412953,2019,6,25
28,16,2019-06-22,35723,0,72.14090712544808,2.2919684056971033,183.03429059327854,4.650305292366924,2019,6,25
5,18,2019-06-23,25405,0,25.253405314629937,3.162838254638918,155.4695672775175,9.044201551503154,2019,6,25
17,14,2019-06-24,23748,1,28.029344375213377,3.8164414269223252,215.248119798172,7.838570821810591,2019,6,26
20,3,2019-06-25,10230,1,46.49121911401852,3.758362489862865,161.96425245390557,4.057159236133854,2019,6,26
41,2,2019-06-26,27354,0,49.69403974944499,2.749556362493653,185.40589286956438,9.9062572687993,2019,6,26
12,1,2019-06-27,13954,0,56.95792311122241,2.6809146261520445,184.94939098564095,4.903142339999304,2019,6,26
6,18,2019-06-28,28139,0,47.1314367374999,3.1005662696390552,165.10038194745746,6.380928381538175,2019,6,26
17,9,2019-06-29,22388,0,22.703052434761545,2.471667707544468,216.6710315914205,4.18163502422946,2019,6,26
19,13,2019-06-30,44825,0,32.59325475405869,4.4367475317712,167.45993308186922,5.8571146889727315,2019,6,26
26,2,2019-07-01,41523,0,29.208957266562745,2.8622926782849447,227.83363491797445,7.409954339957738,2019,7,27
44,7,2019-07-02,40614,0,54.494687885276754,4.307483185030443,174.92790715005515,9.585118734568027,2019,7,27
44,16,2019-07-03,40732,0,36.970314174533165,4.270662407399905,178.72874860291145,9.942187157041946,2019,7,27
32,19,2019-07-04,46646,0,43.483623431597344,2.9121224689057863,184.3728302053331,6.540149650404093,2019,7,27
6,15,2019-07-05,26021,0,57.7253970691781,2.6352115806822645,165.27525608852557,6.56910332155727,2019,7,27
36,11,2019-07-06,32702,0,38.844948784842245,3.927089086315658,193.42644866237177,4.962060590783026,2019,7,27
38,1,2019-07-07,40523,0,39.67432835088474,2.5734446189091345,158.03251242232298,6.990153379963372,2019,7,27
11,7,2019-07-08,24116,0,86.65153419092549,3.3031159749061905,192.71160846981797,9.64048609456705,2019,7,28
33,8,2019-07-09,11473,1,63.846949444851965,2.276723436049725,183.99121324340595,4.992376944648953,2019,7,28
24,10,2019-07-10,27735,0,88.54075612639974,2.964830386373574,183.82654472100975,5.598839458573341,2019,7,28
23,5,2019-07-11,39461,0,61.162073217536836,2.195387309137792,216.06742518453234,9.347907242312349,2019,7,28
15,9,2019-07-12,16084,1,92.74113859386573,2.7085989817151437,226.90228744782513,7.7585836829636925,2019,7,28
27,1,2019-07-13,49771,0,40.37936571944012,3.663234345476366,185.59985222552604,5.98304342775385,2019,7,28
11,2,2019-07-14,33756,0,69.33360267577609,4.478267891375451,176.20146920599834,8.876469790984189,2019,7,28
17,19,2019-07-15,22068,0,60.258541908310306,2.6370189912664457,199.43494347230103,4.65378485021266,2019,7,29
14,14,2019-07-16,33916,0,93.49527413465543,3.183303226373348,228.77190754746664,9.150108194989008,2019,7,29
27,10,2019-07-17,7919,0,53.478366228586495,3.1201152866728825,214.45729513200587,7.108009995926857,2019,7,29
18,9,2019-07-18,28550,0,88.3859050613254,2.460384085518904,153.80013477756245,8.541606582373706,2019,7,29
28,10,2019-07-19,41524,0,65.11232404846912,3.5251725904937694,197.99295237452102,7.11034954939675,2019,7,29
4,6,2019-07-20,8283,0,76.68343614883979,3.8117623670549294,249.0965063642543,5.477637531393841,2019,7,29
7,17,2019-07-21,9691,0,90.9514474495645,2.3680487085911293,185.31275276808825,7.845091736705666,2019,7,29
45,6,2019-07-22,28212,1,99.75251317638362,3.8928114314520035,194.07168013945278,4.9287468160407455,2019,7,30
35,4,2019-07-23,45118,0,78.49116469181756,3.750404089488728,178.7406731418738,5.379222607289056,2019,7,30
9,3,2019-07-24,33602,0,45.16175623342262,2.4933572020690584,199.76946895918272,7.2959540140721355,2019,7,30
8,19,2019-07-25,22540,0,43.920959463368774,3.6223690627947582,166.09213225690434,6.339901487861316,2019,7,30
45,18,2019-07-26,40829,0,44.72830599135713,2.9841791984088064,174.70136399557606,8.471213711723312,2019,7,30
17,4,2019-07-27,10919,1,27.832665623959862,3.7028443812360745,221.17363083987746,7.50143486524971,2019,7,30
17,8,2019-07-28,27277,0,24.28791135430955,3.2402421305896354,163.82867936864034,6.2880107656534765,2019,7,30
33,17,2019-07-29,22676,0,66.4674301058958,2.1203441880851273,242.61437636409607,5.96037960900829,2019,7,31
32,5,2019-07-30,47844,0,84.84708217773539,3.9674174703444827,180.7960408497954,9.479456691807922,2019,7,31
8,13,2019-07-31,14752,0,22.890763185228813,3.388999811797709,207.502509691864,4.24049597176387,2019,7,31
19,1,2019-08-01,21012,0,65.33074371374724,3.8119865571468314,182.18306775665081,8.146186235104631,2019,8,31
38,13,2019-08-02,14175,0,49.74088969782634,2.3151794372006465,197.80307757748082,6.351391473373001,2019,8,31
3,4,2019-08-03,45670,0,91.39881620460949,3.8031811815077514,240.38013280480027,6.264146047380402,2019,8,31
5,14,2019-08-04,7067,0,31.630954310470898,3.034165471291204,156.85772818471244,7.911260639708685,2019,8,31
13,3,2019-08-05,36478,0,65.07456040076366,3.998167610064309,235.63426267074078,9.102788519462976,2019,8,32
31,5,2019-08-06,31439,0,97.6736565595834,3.4979146883074668,205.75736867550881,8.346473471920413,2019,8,32
16,7,2019-08-07,39747,0,47.60263731720501,2.8872553131745007,216.50712586873715,8.020667609470129,2019,8,32
